8Y8A14P8,1,0,Q15434055
8Y8A14P8,2,0,Q1112381
8Y8A14P8,3,0,Q1501976
8Y8A14P8,4,0,Q48800282
8Y8A14P8,5,0,Q56612884
8Y8A14P8,6,0,Q25473997
XHLQJLPE,1,0,Q31354462
XHLQJLPE,2,0,Q40362
GWOB8B76,1,0,Q675461
GWOB8B76,2,0,Q2339806
GWOB8B76,3,0,Q1266653
GWOB8B76,4,0,Q1054742
GWOB8B76,5,0,Q30591307
Z2Q5SN1E,2,2,Q752474
0CNGPWEY,1,0,Q11636963
0CNGPWEY,2,0,Q81917456
0CNGPWEY,3,0,Q28687715
16C1KBW9,1,0,Q11481015
16C1KBW9,2,0,Q2587966
16C1KBW9,3,0,Q6706991
HAPWSEZL,1,0,Q167273
HAPWSEZL,2,0,Q4346482
HAPWSEZL,3,0,Q1264085
HAPWSEZL,4,0,Q6021009
1U38QNP1,1,0,Q3233780
1U38QNP1,2,0,Q15715109
1U38QNP1,3,0,Q17544345
Y4MIK4JJ,1,0,Q58909695
Y4MIK4JJ,2,0,Q4140036
Y4MIK4JJ,3,0,Q3887269
UN5VBN0K,1,1,Q29410444
UN5VBN0K,2,1,Q29410444
UN5VBN0K,3,1,Q29410444
ZI9UR8CH,1,0,Q11177437
ZI9UR8CH,2,0,Q10723691
ZI9UR8CH,3,0,Q7616390
ZI9UR8CH,4,0,Q24282966
ZI9UR8CH,5,0,Q24282825
ZI9UR8CH,6,0,Q16912944
KQWO3T18,1,2,Q278637
KQWO3T18,2,2,Q446987
0OBEE1SW,1,0,Q5176333
0OBEE1SW,2,0,Q1967502
0OBEE1SW,3,0,Q7079158
JIU30S2G,1,1,Q2447882
JIU30S2G,2,1,Q7902494
JIU30S2G,3,1,Q3259702
FB71HYEW,2,0,Q2469471
E92L5YJ7,1,0,Q634881
E92L5YJ7,2,0,Q542511
E92L5YJ7,3,0,Q507269
LSORC1GO,3,0,Q108127
DQ6LKZEX,2,0,Q1417159
CA6A9ZRQ,1,0,Q10659331
CA6A9ZRQ,2,0,Q10659307
CA6A9ZRQ,3,0,Q10659265
6SHKB36T,1,0,Q17322068
6SHKB36T,2,0,Q389872
6SHKB36T,3,0,Q37019245
6SHKB36T,4,0,Q26049
6SHKB36T,5,0,Q1128861
6SHKB36T,6,0,Q7246300
SIWD3VUB,1,0,Q1244914
SIWD3VUB,2,0,Q1502238
SIWD3VUB,3,0,Q6550761
SIWD3VUB,4,0,Q1057610
SIWD3VUB,5,0,Q6711790
SIWD3VUB,6,0,Q638862
NLLF245B,1,0,Q2000624
NLLF245B,2,0,Q65242323
NLLF245B,3,0,Q106642827
NLLF245B,4,0,Q1150105
NLLF245B,5,0,Q1661751
NLLF245B,6,0,Q3268248
5OTE6WW8,1,0,Q190080
5OTE6WW8,2,0,Q1939211
5OTE6WW8,3,0,Q1401524
5OTE6WW8,4,0,Q3550116
5OTE6WW8,5,0,Q30287601
5OTE6WW8,6,0,Q482730
2YIAGUBO,1,0,Q1131589
H1GES6VJ,1,1,Q681
H1GES6VJ,2,1,Q66
H1GES6VJ,5,1,Q95
3QLMOZAE,1,3,Q1536003
3QLMOZAE,2,1,Q836476
3QLMOZAE,3,3,Q557632
3QLMOZAE,4,3,Q183412
3QLMOZAE,5,3,Q183412
629211UN,1,3,Q330629
629211UN,3,3,Q1200368
629211UN,5,3,Q202440
629211UN,6,1,Q36749
CF9HFP1O,1,3,Q1075228
CF9HFP1O,3,3,Q5589197
IDUSXTY2,3,2,Q29021768
P9L89WS7,2,0,Q11898826
P9L89WS7,5,0,Q11858950
0RLPNBD5,6,2,Q2656051
0RLPNBD5,7,2,Q2656051
F2ZD6FXV,3,0,Q1649622
D7T6VYW0,7,0,Q2430460
OE9PPZLR,2,0,Q3329106
OE9PPZLR,5,0,Q1632912
1Z7PCEUU,1,0,Q484899
1Z7PCEUU,3,0,Q179199
B1QPIL7M,1,2,Q27530
BZYTHIT6,3,0,Q193375
F2ZD6FXV,1,0,Q1769673
F2ZD6FXV,5,0,Q1573929
IBSXA0O3,5,0,Q1137373
F2ZD6FXV,2,0,Q1701225
F2ZD6FXV,4,0,Q1574334
F2ZD6FXV,6,0,Q1568676
F2IL3E6I,4,0,Q2889350
IBSXA0O3,1,0,Q62121764
IBSXA0O3,2,0,Q4115002
IBSXA0O3,3,0,Q4400445
IBSXA0O3,4,0,Q7375108
IBSXA0O3,6,0,Q3851355
DA3WP7XD,1,0,Q108288392
DA3WP7XD,3,0,Q105988285
P4XMWAWJ,1,0,Q60771243
MQALSO5Y,4,0,Q56266896
M3E4RCRY,4,0,Q2029070
P9L89WS7,1,0,Q12301042
P9L89WS7,3,0,Q14552531
P9L89WS7,4,0,Q1128861
P9L89WS7,6,0,Q11063575
J2Z7ZAS3,2,0,Q17597158
EJ8X736T,2,0,Q2822331
