col0,col1,col2
Natural La Party,1994 European Parliament election in Germany,moderate
Ukrainian National Assembly – Ukrainicn National Self Defence,War in Abkhazia,Ukrainian nationalism
Civil Riihts Movement Solidarity,2004 European Parliament election in Germany,LaRouche movement
Alliance of German Dmocrats,2017 German federal election,social conservatism
Newrpeans,2009 European Parliament election in Germany,European integration
Conservative People's Paty,The People's Meeting 2016,liberal conservatism
mut,2018 Bavarian state election,green liberalism
Liberal Conservative Reformets,2017 Saarland state election,euroscepticism
TheNew Right,The People's Meeting 2016,national conservatism
Germaq Party,2004 European Parliament election in Germany,national conservatism
Univesal Basic Income Alliance,2017 German federal election,basic income guarantee
Cjvic Democtatic Party,2019 European Parliament election in the Czech Republic,euroscepticism
Justice Parvy of Denmark,The People's Meeting 2016,euroscepticism
Europe – Democrdcy – Esperanto,2009 European Parliament election in Germany,linguistic imperialism
Danith People's Party,The People's Meeting 2016,right-wing populism
Pro NW,2014 European Parliament election in Germany,right-wing populism
Buqd freier Bürger,1997 Hamburg state election,right-wing populism
Czech Pirate Part,2019 European Parliament election in the Czech Republic,social liberalism
Radical Lef,The People's Meeting 2016,social liberalism
Souh SchleswigVoter Federation,2017 German presidential election,social liberalism
