col0,col1,col2
Politechnika Śląska. Wydział Mechaniczny Technologiczny,Silesian University of Technology,1945-06-01
Wydział Prawa i Administracji,Cardinal Stefan Wyszyński University in Warsaw,1999-01-01
"Tecnológico de Monterrey, Campus Puebla",Monterrey Institute of Technology and Higher Education,2002-01-01
Faculty of Social Sciences of the University of Silesia,University of Silesia in Katowice,1973-10-01
Politechnika Wrocławska. Wydział Architektury,Wrocław University of Technology,1949-01-01
Wydział Mechaniczny,Gdańsk University of Technology,1945-01-01
Faculty of Architecture Gdańsk University of Technology,Gdańsk University of Technology,1945-01-01
Faculty of Mechanical Engineering and Robotics,AGH University of Science and Technology,1952-01-01
Uniwersytet Zielonogórski. Wydział Humanistyczny,University of Zielona Góra,1971-08-23
"Faculty of Law, Administration and Economics of University of Wrocław",University of Wrocław,1811-01-01
Faculty of Earth Sciences and Environmental Management of University of Wrocław,University of Wrocław,2006-09-01
Faculty of Social Sciences of University of Wrocław,University of Wrocław,1988-01-01
Faculty of Historical and Pedagogical Sciences of University of Wrocław,University of Wrocław,1988-01-01
Faculty of Biological Sciences of University of Wrocław,University of Wrocław,2006-09-01
Faculty of Mathematics and Computer Science of University of Wrocław,University of Wrocław,1996-01-01
Faculty of Physics and Astronomy of University of Wrocław,University of Wrocław,1996-10-01
Faculty of Letters of University of Wrocław,University of Wrocław,1952-01-01
Faculty of Chemistry of University of Wrocław,University of Wrocław,1995-01-01
Faculty of Biotechnology of University of Wrocław,University of Wrocław,2006-09-01
Wydział Filologii Polskiej of Jagiellonian University,Jagiellonian University,2004-01-01
