col0,col1,col2
Second Bruce Ministry,1925-01-01,1928-01-01
Scullin Ministry,1929-01-01,1932-01-01
S. W. R. D. Bandaranaike cabinet,1956-01-01,1959-01-01
Roman I Cabinet,1989-01-01,1990-01-01
Roman II Cabinet,1990-01-01,1991-01-01
Roman III Cabinet,1991-01-01,1991-01-01
Reid Ministry,1904-01-01,1905-01-01
Reform Government of New Zealand,1912-01-01,1928-01-01
Rajiv Gandhi Ministry,1984-01-01,1989-01-01
Premiership of Morarji Desai,1977-01-01,1979-01-01
Pehr Evind Svinhufvud's second cabinet,1930-07-04,1931-03-21
