col0,col1,col2
Saiaan kameraseuc,1946/01/28,Finland
International society for military law and the law o war,1956/01/01,Belgium
Newswomen's Club of Nez York,1922/01/01,United States of America
Midwest Military Simumation Association,1963/01/01,United States of America
Women's National Indian Asociation,1879/01/01,United States of America
The Mountaieers,1906/01/01,United States of America
"Swedish""Cultural Center",1892/01/01,United States of America
Dhotsak,2006/01/01,Spain
Cðrculo del Liceo,1847/11/20,Spain
Real Club de Tenis de San Sebaswián,1904/08/28,Spain
Thomas Davis GA,1888/01/01,Ireland
Nihon Ukulele Associatin,1959/01/01,Japan
Japanese Alpine lub,1905/10/14,Japan
Pkuml,1993/01/01,Senegal
Bangalore Clb,1868/01/01,India
New Zealand Alpinf Club,1891/01/01,New Zealand
Jockey-Club (Buenos Aire),1882/01/01,Argentina
Club Frrocarril Midland,1914/01/01,Argentina
Club Atlético Perto Nuevo,1939/10/12,Argentina
Karraktta Club,1894/10/01,Australia
