col0,col1,col2,col3
Lytvyn Bloc,2006-01-01,Kyiv,Volodymyr Lytvyn
Our Ukraine–People's Self-Defense Bloc,2001-01-01,Kyiv,Yuriy Lutsenko
National Salvation Front,2012-11-24,Cairo,Amr Moussa
National Forces Alliance,2012-01-01,Tripoli,Mahmoud Jibril
Ethiopian People's Revolutionary Democratic Front,1989-01-01,Addis Ababa,Meles Zenawi
Alliance for European Integration,2009-08-08,Chișinău,Vlad Filat
The Union,2005-02-10,Rome,Romano Prodi
Alliance of Builders of Islamic Iran,2001-04-11,Tehran,Mahmoud Ahmadinejad
Convergence and Union,1978-09-19,Barcelona,Artur Mas
Coalition for Change,2009-05-06,Santiago,Sebastian Piñera
My Step Alliance,2018-08-01,Yerevan,Nikol Pashinyan
Evolución,2017-06-12,Buenos Aires,Martín Lousteau
Fatah Alliance,2018-01-01,Baghdad,Hadi Al-Amiri
Way Out Alliance,2016-12-12,Armenia,Aram Sargsyan
United Patriots,2016-01-01,Sofia,Volen Siderov
