col0,col1,col2,col3
Base Melchior,8,Antarctica,Antarctic Treaty area
Scott Base,10,Antarctica,Antarctic Treaty area
Base Aérea Teniente Benjamín Matienzo,25,Antarctica,Antarctic Treaty area
Belgrano I Base,32,Antarctica,Antarctic Treaty area
Casey Station,32,Antarctica,Antarctic Treaty area
Law-Racoviță Station,65,Antarctica,Antarctic Treaty area
Bellingshausen Station,14,Antarctica,Antarctic Treaty area
Artigas Base,1,Antarctica,Antarctic Treaty area
Tor,1625,Antarctica,Antarctic Treaty area
Mendel Polar Station,51,Antarctica,Antarctic Treaty area
