col0,col1,col2,col3
"uper""Bowl VII",Super Bowl VIII,Super Bowl VI,Miami Dolphins
Super BowlX[XI,Super Bowl XXXII,Super Bowl XXX,Green Bay Packers
Suer Bowl XXVI,Super Bowl XXVII,Super Bowl XXV,Washington Redskins
Super Bowl X[,Super Bowl XXI,Super Bowl XIX,Chicago Bears
Super Bowl XXXI,Super Bowl XL,Super Bowl XXXVIII,New England Patriots
Supe Bowl IX,Super Bowl X,Super Bowl VIII,Pittsburgh Steelers
Super Bow XIX,Super Bowl XX,Super Bowl XVIII,San Francisco 49ers
Sxper Bowl XXIV,Super Bowl XXV,Super Bowl XXIII,San Francisco 49ers
Super Bowl XVL,Super Bowl XVII,Super Bowl XV,San Francisco 49ers
Super Bowl XLVJI,Super Bowl XLVIII,Super Bowl XLVI,Baltimore Ravens
Super Bowl LI,Super Bowl LV,Super Bowl LIII,Kansas City Chiefs
Super Boyl 50,Super Bowl LI,Super Bowl XLIX,Denver Broncos
Super Bpwl LII,Super Bowl LIII,Super Bowl LI,Philadelphia Eagles
Super Bwl XVII,Super Bowl XVIII,Super Bowl XVI,Washington Redskins
"Super""Bowl LIII",Super Bowl LIV,Super Bowl LII,New England Patriots
