col0,col1,col2
A Study of LY3209590 in Participants With Type 2 Diabetes Mellitus,Puerto Rico,Eli Lilly and Company
A Study Comparing LY900014 to Insulin Lispro (Humalog) in Adults With Type 1 Diabetes Using Insulin Pump Therapy,Puerto Rico,Eli Lilly and Company
A Study of LY3375880 in Adults With Moderate-to-Severe Atopic Dermatitis,Puerto Rico,Eli Lilly and Company
Pazopanib Hydrochloride in Treating Patients With Advanced or Progressive Malignant Pheochromocytoma or Paraganglioma,Hong Kong,National Cancer Institute
"Radiation Therapy and Cisplatin With or Without Triapine in Treating Patients With Newly Diagnosed Stage IB2, II, or IIIB-IVA Cervical Cancer or Stage II-IVA Vaginal Cancer",Puerto Rico,National Cancer Institute
"Pembrolizumab and Epacadostat in Treating Patients With Recurrent, Persistent, or Progressive Ovarian Clear Cell Carcinoma",Puerto Rico,National Cancer Institute
CAROLINA: Cardiovascular Outcome Study of Linagliptin Versus Glimepiride in Patients With Type 2 Diabetes,Hong Kong,Boehringer Ingelheim
GLORIA-AF Registry Program - Second and Third Phases,Hong Kong,Boehringer Ingelheim
Efficacy and Safety of BI 201335 (Faldaprevir) in Combination With Pegylated Interferon-alpha and Ribavirin in Treatment-naïve Genotype 1 Hepatitis C Infected Patients (STARTverso 2),Puerto Rico,Boehringer Ingelheim
Efficacy and Safety of BI 201335 (Faldaprevir) in Combination With Pegylated Interferon-alpha and Ribavirin in Treatment-Experienced Genotype 1 Hepatitis C Infected Patients (STARTverso 3),Puerto Rico,Boehringer Ingelheim
A Study of Tirzepatide (LY3298176) Versus Insulin Degludec in Participants With Type 2 Diabetes,Puerto Rico,Eli Lilly and Company
A Study of Baricitinib (LY3009104) in Participants With Rheumatoid Arthritis,Puerto Rico,Eli Lilly and Company
A Study of Dulaglutide (LY2189265) in Children and Adolescents With Type 2 Diabetes,Puerto Rico,Eli Lilly and Company
A Long Term Extension Study of Ixekizumab (LY2439821) in Participants With Axial Spondyloarthritis,Puerto Rico,Eli Lilly and Company
