col0,col1,col2
Central Bank of Myanmar,Myanmar,kyat
Pridnestrovian Republican Bank,Pridnestrovie,Pridnestrovian ruble
Bank of Algeria,Algeria,Algerian dinar
Central Bank of Barbados,Barbados,Barbadian dollar
Central Bank of The Bahamas,Bahamas,Bahamian dollar
State Bank of Vietnam,Vietnam,Vietnamese dong
Monetary Authority of Singapore,Singapore,Singapore dollar
National Bank of North Macedonia,North Macedonia,Macedonian denar
National Bank of Kazakhstan,Kazakhstan,Kazakhstani tenge
Bank Indonesia,Indonesia,Indonesian Rupiah
Hong Kong Monetary Authority,People's Republic of China,Hong Kong dollar
Central Bank of Honduras,Honduras,Honduran lempira
National Reserve Bank of Tonga,Tonga,Tongan paʻanga
Central Bank of Solomon Islands,Solomon Islands,Solomon Islands dollar
Central Bank of Sri Lanka,Sri Lanka,Sri Lankan rupee
Central Bank of Djibouti,Djibouti,Djiboutian franc
Bank of Tanzania,Tanzania,Tanzanian shilling
Reserve Bank of Zimbabwe,Zimbabwe,Zimbabwean Bond Coins
Bank of Central African States,Chad,Central African CFA franc
Bank of Somaliland,Somaliland,Somaliland shilling
