col0,col1,col2
Zentralbahn,2005-01-01,Luzern–Stans–Engelberg railway line
Rigi Railways,1992-01-01,Romiti Felsentor station
Allgemeine Deutsche Kleinbahn-Gesellschaft AG,1893-01-04,Żuławska Kolej Dojazdowa
Norddeutsche Eisenbahngesellschaft Niebüll,2004-01-01,Niebüll–Dagebüll railway line
Belarusian Railway,1992-01-01,Masyukowshchyna
Odessa Railways,1865-01-01,Mykhailivka
Hungarian State Railways,1868-01-01,Kisújszállás railway station
Canadian Pacific Railway,1881-01-01,Canadian Pacific Railway T1c
Chinese Eastern Railway,1896-01-01,Harbin–Suifenhe Railway
"China State Railway Group Co.,Ltd.",2013-03-14,China Railway Investment Company
Union Pacific Railroad,1862-01-01,Harvard Subdivision
Indian Railways,1845-05-08,Howrah–Allahabad–Mumbai line
Tokyo Monorail,1959-08-07,Tokyo Monorail Haneda Airport Line
Chiba Urban Monorail,1979-03-20,Chiba Urban Monorail 1 Line
Kobe Electric Railway,1926-03-27,Ao Line
Southern Railway,1923-01-01,SS Dieppe
Kanto Railway,1922-09-03,Jōsō Line
North Eastern Railway,1854-01-01,Forge Valley Line
Kobe Rapid Transit Railway,1958-10-02,Hokushin Line
Baltimore and Ohio Railroad,1827-01-01,Baltimore Belt Line
