col0,col1,col2
A.S. Karditsas,Karditsa,2006-01-01
Aspida Xanthis (men's basketball),Xanthi,1987-01-01
OFI Crete B.C.,Heraklion,1969-04-01
TSB Schwäbisch Gmünd,Schwäbisch Gmünd,1844-06-10
E.K. Kavalas (women's basketball),Kavala,2003-01-01
Viipurin Voimailijat,Vyborg,1916-01-01
E.S. Kadmos Thivas,Thebes,2013-01-01
PV-Triathlon Witten,Witten,1987-01-01
Penya Rhin,Barcelona,1916-01-01
Psychiko,Psychiko,1985-01-01
Anagenissi Neou Rysiou (women's basketball),Neo Rysio,1980-01-01
G.S. Esperides Kallitheas,Kallithea,2017-01-01
Proteas Voulas B.C. (women's basketball),Voula,1986-01-01
Kastoria B.C,Kastoria,1980-01-01
TuS 1860 Magdeburg-Neustadt e.V.,Magdeburg,1860-01-01
Suchsdorfer SV,Suchsdorf,1921-01-01
O.K.A. Arkadi,Rethymno,1976-01-01
TSVE Bielefeld,Bielefeld,1890-01-01
M.A.S. Ermis Langada,Lagkadas,1978-01-01
Holargos B.C.,Holargos,1982-01-01
Niki Amaroussiou,Marousi,1991-01-01
TV Aldekerk,Kerken,1907-01-01
A.S. Koon Ippokratis,Kos,1978-01-01
TSV 1861 Zirndorf,Zirndorf,1861-01-01
