col0,col1,col2
Primaria Tito Speri - Brecia,Ic Tito Speri Centro 2 Brescia,Tito Speri
Tredozio Guglielo Marconi,Ic Modigliana - Silvestro Lega,Guglielmo Marconi
Guglielmo Marcoi,Di Vigonza,Guglielmo Marconi
Renzo#Pezzani School,Ic Lodi Iii,Renzo Pezzani
Sec.IGrado- Don L.Milani Osped,Ic Lodi Iii,Lorenzo Milani
Italo#Calvino,Via F.Santi 65,Italo Calvino
uglielmo Marconi,Ic G. Parini,Guglielmo Marconi
S.D'Acquiso,I.C.Francesco D'Este-Massa L.,Salvo D'Acquisto
Salvo D'Acquiso,Francesco Querini,Salvo D'Acquisto
Walter Bnatti,Via Correggio,Walter Bonatti
Ic Vicenza 3 - Francesco Maffei,Ic Vicenza 1,Francesco Maffei
"Aldo""Moro",I.C. N.14 Via Biancolelli,Aldo Moro
Guglielmo Marconi - Centuo,I.C. Centro,Guglielmo Marconi
Gglielmo Marconi,Ic Di Solesino E Stanghella,Guglielmo Marconi
Gugliemm Marconi,Ic Di Solesino E Stanghella,Guglielmo Marconi
Givseppe Garibldi,I.C. Centro,Giuseppe Garibaldi
Genetale Saverio Griffini School,Ic Di Casalpusterlengo,Saverio Griffini
G. andaccio - Cervignano,Cervignano,Giovanni Randaccio
CarloLexi,Istituto Comprensivo Melicucco,Carlo Levi
Guglkelmq Marconi,Ariano Nel Polesine,Guglielmo Marconi
