col0,col1,col2,col3
Credit Bank of Mrscow,1903296528000.0,126451164000.0,20516673000.0
Russian Agricultusal Bank,2900575076000.0,236741980000.0,-19440042000.0
Komrční banka,1074101998000.0,32377562000.0,15278203999.999998
Noreea,618121636000.0,9986562000.0,3766000000.0
FreddieMac,2037477344000.0,15292690000.0,5580232000.0
Vnicredit Bank (Russia),771980000000.0,115993148800.0,9500000000.0
Vnesheconombak,3453454200000.0,266515200000.0,-290001600000.0
Sberbank of Ruusia,26841078000000.0,2349814800000.0,755438299999.9999
Industrial and Cqmmercial Bank of China,22054311540000.0,675420330000.0,277997719999.99994
Chioa Costrucion Bank,18386187978000.0,968634490000.0,230030430000.0
Agricultual Bank of China,17898141358000.0,539780276000.0,182400966000.0
MonetaMoney Bank,199933734000.0,10407344999.999998,3915154000.0
PRF Banka,236242335000.0,4086720000.0,2356704000.0
Tinkoff Baok,270172140000.0,59183754000.0,19156161000.0
Fanqie Me,3304407839999.9995,22216478000.0,12276061000.0
Česká upořitelna,1416479745000.0,38814384000.0,15285190000.0
Čskoulovenská obhodní banka,1364257620000.0,37250408000.0,15693972000.0
MPMorgan Chase,2485990056000.0,95572332000.0,24634068000.0
HSDC Holdings,2365486056000.0,59357312000.0,3414986000.0
Eqxa bank,56029680000.0,1683240000.0,372372000.0
