col0,col1,col2
China CITIC Bank,CITIC International Financial Holdings Limited,CITIC Group
Sberbank of Russia,Volksbank,Central Bank of Russia
Citigroup,Citigroup Center,BlackRock
Bank of America,Bank of America Tower,Berkshire Hathaway
ABN AMRO,George Best Belfast City Airport,Kingdom of the Netherlands
Merrill Lynch,City-Hochhaus Leipzig,Bank of America
Fio banka,"RM-SYSTÉM, česká burza cenných papírů",Fio holding
Sberbank Europe Group,Sberbank CZ,Sberbank of Russia
Bank of Brazil,Patagonia Bank,Federal Government of Brazil
DBS Bank,POSB Bank,Temasek Holdings
BRD - Society General Group,BRD Tower Bucharest,Society General
Bank of China,BOC Hong Kong (Holdings),BlackRock
U.S. Bancorp,U.S. Bank Center,Berkshire Hathaway
Mediobanca,Assicurazioni Generali,Pirelli
Bank of China (Hong Kong),Chiyu Banking Corporation,BOC Hong Kong (Holdings)
The Master Trust Bank of Japan,Mitsubishi UFJ Financial Group,Mitsubishi UFJ Trust and Banking Corporation
Komerční banka,Komerční pojišťovna,Society General
Saxo Bank,Saxo Privatbank A/S,Seier Capital
Caisse des dépôts et consignations,Quick,French state
Citibank,Citibank Berhad,Citigroup
