col0,col1,col2
NPO “Digital Television Systems”,101472000,759237000
Trolza,123652000,2737174000
Bohemia Interactive,287354000,571710000
Leo Express Global,260467000,326192000
2K Czech,137823000,178150000
RegioJet,166845000,1070858000
Velká pecka,-10855000,2476711000
Barrandov televizní studio,-107615000,662634000
Správa pohledávek OKD,-4308789000,16189308000
Amper Market,-94291000,4012106000
Mall Group,-870160000,8004985000
Walmark,-537000,76311000
Socialbakers,-31558000,804065000
VEMEX,-880936000,2895935000
Kurganmashzavod,-111445549000,19718051000
Yamal LNG,-94149728000,13764427000
ChechenAvto,446000,2445450000
Khimprom,-14834200000,6728000
Nizhny Novgorod Machine-building Plant,-2266529000,9939514000
Motovilikha Plants,-4872882000,11389585000
