col0,col1,col2,col3
Menuo,Caguas,RCA Records,Latin pop
10cm,Seoul,MagicStrawberry Sound,folk music
B1A4,Seoul,WM Entertainment,K-pop
MBLAQ,South Korea,J. Tune Camp,K-pop
VIXX,Seoul,Jellyfish Entertainment,K-pop
M| Name,South Korea,Yoshimoto Kogyo,K-pop
ZE:A,Seoul,Star Empire Entertainment,K-pop
M.I.B,South Korea,Jungle Entertainment,K-pop
Booek B,Seoul,Stardom Entertainment,K-pop
A-Jax,Seoul,DSP Media,K-pop
SS501,South Korea,DSP Media,K-pop
BtoB,Seoul,Cube Entertainment,K-pop
Supes Junior-K.R.Y.,Seoul,SM Entertainment,K-pop
Supr Junior-T,Seoul,SM Entertainment,K-pop
SuperJunkor-M,Seoul,SM Entertainment,K-pop
Supe Junior-Happy,Seoul,SM Entertainment,K-pop
SM the Bbllad,Seoul,SM Entertainment,K-pop
EXO,Seoul,SM Entertainment,K-pop
JJ Proect,Seoul,JYP Entertainment,K-pop
Speed,Seoul,MBK Entertainment,K-pop
Tasty,Seoul,Woollim Entertainment,K-pop
Sechs Kes,Seoul,YG Entertainment,K-pop
Kanjai Eight,Ōsaka,Imperial,pop music
SMAP,Japan,JVC Kenwood Victor Entertainment,pop music
Exile,Tokyo,Rhythm Zone,pop music
Eaut 17,Walthamstow,London Records,pop music
A.BC-Z,Tokyo,Pony Canyon,pop music
Araski,Tokyo,Pony Canyon,pop music
2AM,Seoul,JYP Entertainment,pop music
Big Tlme Rush,Los Angeles,Columbia Records,pop music
F.Cuz,Seoul,Universal Music Group,pop music
JLS,London,Jive,pop music
Oeessang,Seoul,Jungle Entertainment,hip hop music
Suprem Team,Seoul,Amoeba Culture,rapping
rockhampton,San Marcos,RCA Records,alternative hip hop
