col0,col1,col2,col3
Staatsarchiv des Kantons Thurgau,Frauenfeld,class A Swiss cultural property of national significance,Switzerland
Landesarchiv Appenzell Innerrhoden,Appenzell District,class A Swiss cultural property of national significance,Switzerland
Archivio di Stato del Cantone Ticino,Bellinzona,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv Appenzell Ausserrhoden,Herisau,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv Obwalden,Sarnen,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv Nidwalden,Stans,class A Swiss cultural property of national significance,Switzerland
Landesarchiv des Kantons Glarus,Glarus,class A Swiss cultural property of national significance,Switzerland
Archives cantonales vaudoises,Chavannes-près-Renens,class A Swiss cultural property of national significance,Switzerland
Fribourg State Archives,Fribourg,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv St. Gallen,St. Gallen,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv Aargau,Aarau,class A Swiss cultural property of national significance,Switzerland
Archives cantonales vaudoises,Canton of Vaud,class A Swiss cultural property of national significance,Switzerland
Jura cantonal archives,Canton of Jura,class A Swiss cultural property of national significance,Switzerland
Staatsarchiv St. Gallen,Canton of St. Gallen,class A Swiss cultural property of national significance,Switzerland
