col0,col1,col2
East German Green Party,East Berlin,German Democratic Republic
Green Party Korea,Seoul,South Korea
Green Party Taiwan,Zhongzheng District,Taiwan
Green Party of Lebanon,Beirut,Lebanon
Green Party of Iran,Germany,Iran
Oxygen Green Party,La gran bretaña,Colombia
Ecological Movement of Venezuela,Valencia,Venezuela
Civil Will-Green Party,Ulaanbaatar,Mongolia
Green Party of Aotearoa New Zealand,Wellington,New Zealand
Australian Greens,Canberra,Australia
Greens of Serbia,Belgrade,Serbia
Democratic Alternative,Marsa,Malta
