col0,col1,col2,col3
Nashville Symphony,classical music,Giancarlo Guerrero,United States of America
Symphony Number One,classical music,Jordan Randall Smith,United States of America
Ensemble Ernst,contemporary classical music,Thomas Rimul,Norway
Atlanta Symphony Orchestra,classical music,Robert Spano,United States of America
RTÉ National Symphony Orchestra,classical music,Alan Buribayev,Ireland
Bavarian State Orchestra,classical music,Kirill Petrenko,Germany
The Hallé,classical music,Mark Elder,United Kingdom
Vienna Symphony,classical music,Philippe Jordan,Austria
Dallas Symphony Orchestra,classical music,Jaap van Zweden,United States of America
New York Philharmonic Orchestra,classical music,Alan Gilbert,United States of America
Los Angeles Philharmonic,classical music,Gustavo Dudamel,United States of America
Pittsburgh Symphony Orchestra,classical music,Manfred Honeck,United States of America
Slovak Philharmonic,classical music,Emmanuel Villaume,Slovakia
Metropole Orchestra,jazz,Jules Buckley,Netherlands
