col0,col1,col2
2016 KFC Cycling Team,KFC,2016-12-31
Sydney University 2019,Sydney University,2019-12-31
Gusto StepFWD KOM 2019,Gusto StepFWD KOM,2019-12-31
IAM Excelsior 2018,IAM Excelsior Cycling Team,2018-12-31
BEAT Cycling Club 2017,BEAT Cycling Club,2017-12-31
Neilpryde-Nanshin Subaru 2016,Neilpryde-Nanshin Subaru,2017-12-31
Verandas Willems-Crabbé-CC Chevigny 2016,Verandas Willems-Crabbé-CC Chevigny,2016-12-31
Tops Antiek-Atom 6 2016,Tops Antiek-Atom 6,2016-12-31
Atom 6-Tops Antiek 2015,Atom 6-Tops Antiek,2015-12-31
VL Technics-Experza-Abutriek 2016,VL Technics-Experza-Abutriek,2016-12-31
Profel United 2016,Profel United,2016-12-31
