col0,col1,col2,col3
Idarga,UTC+01:00,Salas,93
Godán,UTC+01:00,Salas,140
Argüelles,UTC+01:00,Siero,437
Aramil (Siero),UTC+01:00,Siero,333
San Miguel de la Barreda,UTC+01:00,Siero,257
Santa Eulalia de Vigil,UTC+01:00,Siero,197
Villardeveyo,UTC+01:00,Llanera,674
Rozagás,UTC+01:00,Peñamellera Alta,25
Oceño,UTC+01:00,Peñamellera Alta,57
Llonín,UTC+01:00,Peñamellera Alta,68
Ruenes,UTC+01:00,Peñamellera Alta,108
Gillón,UTC+01:00,Cangas del Narcea,54
Vega de Rengos,UTC+01:00,Cangas del Narcea,270
