col0,col1,col2,col3,col4
Havre St Pierre A,1978-01-01,hourly data interval,4.9,Meteorological Service of Canada
Gagnon A,1985-01-01,hourly data interval,567.2,Meteorological Service of Canada
Charlevoix A,2018-01-01,hourly data interval,298.0,Meteorological Service of Canada
Lourdes de Blanc Sablon A,2014-01-01,hourly data interval,37.18,Meteorological Service of Canada
Baie-Comeau A,2005-01-01,hourly data interval,21.6,Meteorological Service of Canada
Montreal/Mirabel Int'l A,2012-01-01,hourly data interval,82.6,Meteorological Service of Canada
Gatineau A,2012-01-01,hourly data interval,64.3,Meteorological Service of Canada
Sherbrooke A,2010-01-01,hourly data interval,241.4,Meteorological Service of Canada
Sherbrooke A,2016-01-01,hourly data interval,241.4,Meteorological Service of Canada
Montreal/St-Hubert A,2010-01-01,hourly data interval,27.4,Meteorological Service of Canada
Montreal/St-Hubert A,2015-01-01,hourly data interval,27.4,Meteorological Service of Canada
Montreal/Pierre Elliott Trudeau Intl A,2013-01-01,hourly data interval,35.97,Meteorological Service of Canada
Montreal Adac A,1976-01-01,hourly data interval,21.3,Meteorological Service of Canada
Quebec/Jean Lesage Intl A,2017-01-01,hourly data interval,74.4,Meteorological Service of Canada
Salmon Arm A,2017-01-01,daily data interval,527.3,Meteorological Service of Canada
Cranbrook A,1968-01-01,daily data interval,918.4,Meteorological Service of Canada
Grand Forks A,1940-01-01,daily data interval,530.4,Meteorological Service of Canada
Kelowna A,2005-01-01,daily data interval,429.5,Meteorological Service of Canada
Kamloops A,2013-01-01,hourly data interval,345.3,Meteorological Service of Canada
Kimberley A,1976-01-01,hourly data interval,914.4,Meteorological Service of Canada
