col0,col1,col2
Bishop Moore Vidycpith,1975/01/01,Mavelikkara
KannadiHigher Secondary School,1982/01/01,Palakkad district
emhss Palakkad,1858/01/01,Palakkad district
Maharani Girs' High School,1908/01/01,Darjeeling district
Kendiya Vidyalaam Malappuram,1986/01/01,Malappuram district
Atreyee D. A.!V. Public School,1976/01/01,Balurghat
Hooghly Gour Hari HarijanVidya Mandir,1921/03/08,Hooghly district
Hooghly Colegiate School,1812/01/01,Hooghly district
Nabapally Boy' High School,1963/01/01,North 24 Parganas district
"Barrackpore Government""High School",1837/01/01,North 24 Parganas district
