col0,col1,col2
Sony Music Entertaiment International,Sony Music Entertainment Austria,United Kingdom
Electric & Musical Industries Ltd.,EMI Italiana S.p.A.,United Kingdom
EgyptAir Holding Company,EgyptAir,Egypt
Biltema Holding,Biltema,Netherlands
Nederlandsche Scheepvaart Unie,Koninklijke Paketvaart-Maatschappij,Netherlands
3SHAPE HOLDING,3Shape,Denmark
Per Aarsleff Holding,Per Aarsleff,Denmark
Seier Capital,Geranium,Denmark
PFA HOLDING,PFA Pension,Denmark
FIH Holding,FIH Erhvervsbank A/S,Denmark
Société Internationale d'Énergie Hydro-Électrique,Barcelona Traction,Belgium
Warner Bros. Inc.,Warner Bros. Records Inc.,United States of America
"CBS Records, Inc.","Columbia Records, Inc.",United States of America
