col0,col1,col2,col3
Siljansnäs parish,parish of the Church of Sweden,1875-05-01,Siljansnäs
Segerstads,parish of the Church of Sweden,t17094050,Segerstad
Sandviken parish,parish of the Church of Sweden,1622-01-01,Sandviken
Sandhems församling,parish of the Church of Sweden,t506056020,Sandhem
Helga Trefaldighet,parish of the Church of Sweden,t665446699,Uppsala Cathedral Assembly
Hejnum parish,parish of the Church of Sweden,t184051716,Hejnum District
Hejdeby parish,parish of the Church of Sweden,t16958052,Hejdeby District
Hejde parish,parish of the Church of Sweden,t665447009,Hejde District
Hedvig Eleonora församling,parish of the Church of Sweden,1672-04-17,Engelbrekt
Heds,parish of the Church of Sweden,1593-01-01,Hed
