col0,col1,col2,col3
Prieuré d'Ambialet,Romanesque architecture,Ambialet,monument historique classé
prieuré de Durance,Gothic architecture,Durance,monument historique classé
prieuré Saint-Léonard de l’Île-Bouchard,Romanesque architecture,L'Île-Bouchard,monument historique classé
Prieuré de Saint-Angel,Romanesque architecture,Saint-Angel,monument historique classé
prieuré de Burlats,Romanesque architecture,Burlats,registered historic monument
prieuré Saint-Sardos de Laurenque,Romanesque architecture,Gavaudun,registered historic monument
Prieuré de Merlande,Romanesque architecture,La Chapelle-Gonaguet,registered historic monument
Prieuré de l'Oiselière,Gothic architecture,Saint-Planchers,registered historic monument
prieuré de Lavaré,Romanesque architecture,Fondettes,registered historic monument
chapelle de l'ermitage de Franchard,Romanesque art,Fontainebleau,registered historic monument
Lorrha Priory of St. Ruadhan,Gothic architecture,County Tipperary,national monument of Ireland
