col0,col1,col2,col3,col4
A406 autoroute,Ain,Saint-André-de-Bâgé,Template:Attached KML/A406 autoroute,A40 autoroute
A5 autoroute,Aube,Tigery,Template:Attached KML/A5 autoroute,A105 autoroute
A52 autoroute,Bouches-du-Rhône,Aubagne,Template:Attached KML/A52 autoroute,A8 autoroute
A48 autoroute,Isère,Grenoble,Template:Attached KML/A48 autoroute,A49 autoroute
A21 autoroute,Nord,Bully-les-Mines,Template:Attached KML/A21 autoroute,A26 autoroute
A30 autoroute,Moselle,Aumetz,Template:Attached KML/A30 autoroute,A31 autoroute
A34 autoroute,Ardennes,Sedan,Template:Attached KML/A34 autoroute,A4 autoroute
A40 autoroute,Ain,Mâcon,Template:Attached KML/A40 autoroute,A6 autoroute
A46 autoroute,Rhône,Ternay,Template:Attached KML/A46 autoroute,A47 autoroute
A47 autoroute,Loire,Saint-Chamond,Template:Attached KML/A47 autoroute,A46 autoroute
A41 autoroute,Isère,Meylan,Template:Attached KML/A41 autoroute,A410 autoroute
A410 autoroute,Haute-Savoie,Villy-le-Pelloux,Template:Attached KML/A410 autoroute,A41 autoroute
