col0,col1,col2,col3
Liceo Ginnasio Di Stato,Bagheria,Italy,liceo classico
Liceo Classico F.D'Aguirre Salemi,Salemi,Italy,liceo classico
Liceo Classico Copertino,Copertino,Italy,liceo classico
M.Allegretti,Vignola,Italy,liceo classico
Giustino Fortunato,Pisticci,Italy,liceo classico
L. Classico Tortoli',Tortolì,Italy,liceo classico
R.Livatino San Marco Dei Cavoti,San Marco dei Cavoti,Italy,liceo classico
Liceo Scientifico,Carignano,Italy,liceo classico
Platone,Cassano delle Murge,Italy,liceo classico
S.Bern.Albizzeschi Massa Marittima,Massa Marittima,Italy,liceo classico
Classico Linguistico Scienze Umane,Sant'Agata di Militello,Italy,liceo classico
