col0,col1,col2,col3
Sparkasse Celle,Public law institute,18.99,Sparkasse
Sparkasse Ingolstadt Eichstätt,Public law institute,19.34,Sparkasse
Kreissparkasse Stade,Public law institute,12.37,Sparkasse
Sparkasse Memmingen-Lindau-Mindelheim,Public law institute,17.01,Sparkasse
Kreissparkasse Grafschaft Bentheim zu Nordhorn,Public law institute,17.05,Sparkasse
Sparkasse Herford,Public law institute,17.92,Sparkasse
Sparkasse KölnBonn,Public law institute,11.58,Sparkasse
Sparkasse HagenHerdecke,Public law institute,15.05,Sparkasse
Sparkasse Berchtesgadener Land,Public law institute,16.8,Sparkasse
Sparkasse Bremen,joint-stock company,11.43,Sparkasse
Sparkasse Neuburg-Rain,Public law institute,14.64,Sparkasse
Sparkasse Freising,Public law institute,16.0,Sparkasse
Sparkasse Westmünsterland,Public law institute,15.98,Sparkasse
