col0,col1,col2,col3
Buitenpoort-Flexpoint 2005,2005-01-01,Linda Villumsen,Team Flexpoint
Team Flexpoint 2007,2007-01-01,Trine Schmidt,Team Flexpoint
Team Flexpoint 2009,2009-01-01,Trine Schmidt,Team Flexpoint
Team Flexpoint 2007,2007-01-01,Madeleine Sandig,Team Flexpoint
Movistar Women 2019,2019-01-01,Aude Biannic,Movistar Team
Servetto Giusta 2017,2017-01-01,Kseniya Dobrynina,Servetto–Stradalli Cycle–Alurecycling
Rally UHC Cycling Women 2019,2019-01-01,Allison Beveridge,Rally Cycling
Sho-Air Twenty20 2019,2019-01-01,Jasmin Glaesser,TWENTY20 p/b Sho-Air
China Liv Pro Cycling 2019,2019-01-01,Meng Zhaojuan,China Liv Pro Cycling
Vienne Futuroscope 2012,2012-01-01,Jennifer Letué,FDJ-Nouvelle Aquitaine-Futuroscope
Vienne Futuroscope 2013,2013-01-01,Oriane Chaumet,FDJ-Nouvelle Aquitaine-Futuroscope
