col0,col1,col2
St. Michael-Gymnasium,Bad Münstereifel,architectural heritage monument in North Rhine-Westphalia
Freiherr-vom-Stein-Gymnasium,Kleve,architectural heritage monument in North Rhine-Westphalia
Friedrich-Wilhelm-Gymnasium,Altstadt-Süd,architectural heritage monument in North Rhine-Westphalia
Friedrich-Eugens-Gymnasium Stuttgart,Stuttgart-West,Kulturdenkmal
Ernst-Abbe-Gymnasium (Eisenach),Eisenach,Kulturdenkmal
Gymnasium Stralsund,Stralsund,Kulturdenkmal
Fritz Löffler Gymnasium Dresden,Dresden,Kulturdenkmal
Musikgymnasium Carl Philipp Emanuel Bach,Berlin,Kulturdenkmal
Friedrich-Ebert-Oberschule,Charlottenburg-Wilmersdorf,architectural heritage monument
Runge Highschool,Oranienburg,architectural heritage monument
Felix-Klein-Gymnasium,Göttingen,architectural heritage monument
Bremen Gymnasium,Mitte,Protected cultural heritage monument in Bremen (state)
Gymnasium Carolinum,Neustrelitz,architectural heritage monument in Mecklenburg-Vorpommern
Beethoven-Gymnasium Bonn,Bonn,architectural heritage monument in North Rhine-Westphalia
Adalbert-Stifter-Gymnasium Castrop-Rauxel,Castrop-Rauxel,architectural heritage monument in North Rhine-Westphalia
Oberschule zum Dom,Lübeck's Old City,Kulturdenkmal
Landesschule Pforta,Naumburg (Saale),Kulturdenkmal
Charlotte-Paulsen-Gymnasium,Wandsbek,Kulturdenkmal
Christianeum Hamburg,Altona,Kulturdenkmal
Bismarck-Gymnasium,Karlsruhe,Kulturdenkmal
