col0,col1,col2,col3
Communist Party of Spain,political party in Spain,left-wing,Madrid
Communist Party of the Russian Federation,Category:Political parties in Russia,far-left,Moscow
Communist Party of Moldova,communist party,far-left,Chișinău
Workers' Communist Party,communist party,far-left,Bologna
Syrian Communist Party,communist party,far-left,Beirut
Party of Italian Communists,communist party,radical left,Rome
Lebanese Communist Party,communist party,left-wing,Beirut
Communist Party of Turkey,communist party,far-left,Kadıköy
Communist Party of Ukraine,communist party,left-wing,Kyiv
Communist Party of Bohemia and Moravia,communist party,far-left,Prague
Communist Party of India,communist party,left-wing,New Delhi
Portuguese Communist Party,communist party,far-left,Lisbon
