col0,col1,col2
Mokum Records,Netherlands,Amsterdam
Melodiya,Russia,Moscow
Indie Recordings,Norway,Oslo
Kalan Müzik,Turkey,Istanbul
Forte Records,Germany,Cologne
Horo Records,Italy,Rome
Entertainment One,Canada,Toronto
Hospital Records,United Kingdom,London
Hyperion Records,United Kingdom,London
Immediate Records,United Kingdom,London
Ninja Tune,United Kingdom,London
Domino Recording Company,United Kingdom,London
Leech Records,Switzerland,Zürich
Modern Records,United States of America,Los Angeles
Pacific Jazz Records,United States of America,Los Angeles
Cleopatra Records,United States of America,Los Angeles
Mediaskare Records,United States of America,Los Angeles
Hellcat Records,United States of America,Los Angeles
Vox Records,Weimar Republic,Berlin
Homestead Records,United States of America,New York City
United Artists Records,United States of America,New York City
ROIR,United States of America,New York City
Folkways Records,United States of America,New York City
Rawkus Records,United States of America,New York City
Fania Records,United States of America,New York City
The Inc. Records,United States of America,New York City
Matador Records,United States of America,New York City
Scepter Records,United States of America,New York City
ROAR! Rock of Angels Records,Greece,Thermaikos Municipality
Tedy Productions,Israel,Tel Aviv
Silver Lining Music,Germany,Husum
Gravitas Recordings,United States of America,Austin
M&H Entertainment,South Korea,Seoul
Aguarecords,Spain,Madrid
Ada Müzik,Turkey,Istanbul
Dauman music,United States of America,Los Angeles
TopTen,Estonia,Estonia
Giant Records,United States of America,United States of America
StarRoc,United States of America,United States of America
Top Dawg Entertainment,United States of America,Carson
Metalanguage Records,United States of America,Berkeley
Ninth Street Opus,United States of America,Berkeley
Loma Vista Recordings,United States of America,Beverly Hills
Instant Records,United States of America,New Orleans
Spartan Records,United States of America,Seattle
Rotana Records,Saudi Arabia,Riyadh
Intransitive Recordings,United States of America,Cambridge
Hardwood Records,Canada,Toronto
