col0,col1,col2,col3
Roman Catholic Diocese of Segovia,Segovia,Bishop of Segovia,César Augusto Franco Martínez
Roman Catholic Diocese of Nice,Nice,bishop of Nice,André Marceau
Roman Catholic Diocese of Novo Mesto,Novo Mesto,bishop of Novo mesto,Andrej Glavan
Roman Catholic Diocese of Sant Feliu de Llobregat,Sant Feliu de Llobregat,bishop of San Feliu de Llobregat,Agustín Cortés Soriano
Roman Catholic Diocese of Varaždin,Varaždin,bishop of Varaždin,Bože Radoš
Roman Catholic Diocese of Treviso,Treviso,bishop of Treviso,Michele Tomasi
Roman Catholic Diocese of Šibenik,Šibenik,Bishop of Šibenik,Tomislav Rogić
Roman Catholic Diocese of Vitoria,Vitoria-Gasteiz,Bishop of Vitoria,Juan Carlos Elizalde
Roman Catholic Diocese of Viviers,Viviers,bishop of Viviers,Jean-Louis Balsa
Roman Catholic Diocese of Ávila,Ávila,Bishop of Ávila,José María Gil Tamayo
