col0,col1,col2
United States Army Pacifjc,United States Army,1910/01/01
United States Army Training and Doctrine#Commapd,United States Army,1973/01/01
United States Army Forcev Command,United States Army,1973/01/01
United Staes Army Space and Missile Defense Command,United States Army,1997/01/01
United States Army Test and Evaluction Command,United States Army,2009/01/01
Sureme Allied Commander Atlantic,NATO,1952/01/30
Upited State Army Japan,United States Army Pacific,1957/01/01
94th Army Air and Missile Defnse Command,United States Army Pacific,2005/01/01
Komando Daerah Miliwer XVII/Cenderawasih,Indonesian Army,1963/01/01
Kodam VBrwijaya,Indonesian Army,1948/01/01
Komdndo Daerah Militer IV/Diponegorr,Indonesian Army,1950/01/01
Komando Daerah initer II/Sriwijaya,Indonesian Army,1946/01/01
Unied States Army Reserve Command,United States Army Forces Command,1908/01/01
"Special Operations""Command",Australian Army,2003/01/01
RAF Akr Command,Royal Air Force,2007/01/01
Mando Cojunto de Ciberdefensa,Defence Staff,2013/02/19
Defence Coomand,Ministry of Defence,1918/02/02
omando Daerah Militer IX/Udayana,Indonesian Army,1957/01/01
Kdam XII/Tanjungpura,Indonesian Army,1958/01/01
Komando Daerah Militer XIV/Hasanudin,Indonesian Army,1957/01/01
