col0,col1,col2,col3
Winnipeg Sherbrook St,1963-01-01,Meteorological Service of Canada,1955-01-01
Winnipeg St Johns Coll,1938-01-01,Meteorological Service of Canada,1872-01-01
Winnipeg St James,1956-01-01,Meteorological Service of Canada,1955-01-01
Winnipeg St Boniface WW,1981-01-01,Meteorological Service of Canada,1960-01-01
Winnipeg St Boniface,1959-01-01,Meteorological Service of Canada,1955-01-01
Winnipeg Perth,1960-01-01,Meteorological Service of Canada,1960-01-01
Winnipeg Richardson AWOS,2013-01-01,Meteorological Service of Canada,2008-01-01
Winnipeg Hangarline Road,1997-01-01,Meteorological Service of Canada,1994-01-01
Winnipeg A Fire Hall,2002-01-01,Meteorological Service of Canada,1997-01-01
Winnipeg Flora Ave,1957-01-01,Meteorological Service of Canada,1955-01-01
Winnipeg E Kildonan,1959-01-01,Meteorological Service of Canada,1955-01-01
