col0,col1,col2
Europe Ecology – The Greens,European Green Party,David Cormand
The Greens,Global Greens,Małgorzata Tracz
Green Party Taiwan,Asia-Pacific Green Network,Wang Hau-yu
Earth Party,European People's Party,José Inácio Faria
Green Party,European Green Party,Roderic O'Gorman
Greens of Serbia,European Green Party,Ivan Karić
Red–Green Alliance,European Anti-Capitalist Left,Pernille Skipper
Party of Greens of Ukraine,European Green Party,Vitaliy Kononov
Federation of the Greens,Global Greens,Angelo Bonelli
Latvian Green Party,European Green Party,Raimonds Vējonis
Green League,Global Greens,Ville Niinistö
Groen,European Green Party,Meyrem Almaci
Green Party,European Green Party,Ondřej Liška
Green Party of Switzerland,Swiss Climate Alliance,Regula Rytz
Green Left,European Green Party,G.M. Tamás
Left-Green Movement,Nordic Green Left Alliance,Katrín Jakobsdóttir
Green Party of Canada,Global Greens,Elizabeth May
Civil Will-Green Party,Liberal International,Sanjaasürengiin Oyuun
Green Party,European Green Party,Isabella Lövin
Lithuanian Peasant and Greens Union,Alliance for Europe of the Nations,Ramūnas Karbauskis
