col0,col1,col2,col3
Basel Historical Museum – Musikmuseum,Basel,2000-11-22,Switzerland
International museum and library of music,Bologna,1959-01-01,Italy
Via del Campo 29 Rosso,Genoa,2001-01-01,Italy
Museo Teatrale alla Scala,Milan,1913-01-01,Italy
Stockholm Music Museum,Stockholm Municipality,1899-01-01,Sweden
Jazzens museum,Hallstahammar Municipality,1999-01-01,Sweden
Sibelius Museum,Turku,1928-01-01,Finland
Military Music Museum of Finland,Lahti,2003-10-02,Finland
Music Museum Fame,Helsinki,2019-10-17,Finland
Brabant Centre for Music Traditions,Kampenhout,2011-01-01,Belgium
National Music Museum,Vermillion,1973-01-01,United States of America
Grammy Museum Mississippi,Cleveland,2016-03-01,United States of America
Muscle Shoals Sound Studio,Sheffield,1969-01-01,United States of America
