col0,col1,col2,col3
Umeå Garrison,Västerbotten Brigade,1900-01-01,Sweden
Ystad Garrison,Scanian Dragoon Regiment,1892-01-01,Sweden
Luleå Garrison,Norrland Air Defence Corps,1944-01-01,Sweden
Jönköping Garrison,Jönköping Regiment,1898-01-01,Sweden
Härnösand Garrison,5th Coastal Artillery Regiment,1849-01-01,Sweden
Örebro Garrison,Swedish Armed Forces Network and Telecommunications Unit,1836-01-01,Sweden
Vaxholm Garrison,1st Amphibious Regiment,1906-01-01,Sweden
Karlstad Garrison,Bergslagen Military Command,1913-01-01,Sweden
Östersund Garrison,Jämtland Ranger Regiment,1893-01-01,Sweden
Uppsala Garrison,Uppland Regiment,1901-01-01,Sweden
Kungsängen Garrison,Life Guards,1970-01-01,Sweden
Parolannummi,Armoured Brigade,1777-01-01,Finland
Gothenburg Garrison,Armed Forces Centre for Defence Medicine,1895-01-01,Sweden
