col0,col1,col2
Hotel Victoria-Jungfrau,Switzerland,The Leading Hotels of the World
Yokohama Bay Sheraton Hotel & Towers,Japan,Sheraton Hotels and Resorts
Waldorf Astoria Amsterdam,Netherlands,Historic Hotels Worldwide
Plaza Hotel,United States of America,Historic Hotels of America
Solstrand Hotel & Bad,Norway,Historic Hotels Worldwide
Fleischer's Hotel,Norway,Historic Hotels Worldwide
Augustin Hotel,Norway,Historic Hotels Worldwide
Hotel Texas,United States of America,Historic Hotels of America
Miyako Hotel Amagasaki,Japan,Miyako Hotels & Resorts
Miyako City Tsu,Japan,Miyako Hotels & Resorts
Miyako Hotel Kyoto Hachijo,Japan,Miyako Hotels & Resorts
