col0,col1,col2
C-SPAN,United States of America,National Cable Satellite Corporation
Diez TV,Spain,Multimedia Jiennense
ESPN Latin America,United States of America,ESPN Inc.
Nine Network,Australia,Nine Entertainment Co.
Hum TV,Pakistan,Hum Network Limited
TVN,Poland,Grupa TVN
Sveriges Television,Sweden,"Foundation Management for SR, SVT, and UR"
RedeTV!,Brazil,Amilcare Dallevo Jr
Cartoon Network,United States of America,Turner Broadcasting System
Network 10,Australia,Ten Network Holdings
TG4,Ireland,Teilifís na Gaeilge
Seven Network,Australia,Seven West Media
TV Cultura,Brazil,Fundação Padre Anchieta
E!,United States of America,NBCUniversal Cable Entertainment Group
Urdu 1,Pakistan,Media Alliance
SBT,Brazil,Grupo Silvio Santos
Rede Bandeirantes,Brazil,Grupo Bandeirantes de Comunicação
Rede Tupi de Televisão,Brazil,Diários Associados
Record News,Brazil,Grupo Record
Télévision Algérienne,Algeria,Public Establishment of Television
