col0,col1,col2,col3
Ystad Garrison,Ystad,1892-01-01,South Scanian Infantry Regiment
Jönköping Garrison,Jönköping,1898-01-01,Småland Artillery Regiment
Ystad Garrison,Ystad,1892-01-01,Scanian Dragoon Regiment
Luleå Garrison,Luleå,1944-01-01,Norrland Air Defence Corps
Östersund Garrison,Östersund,1893-01-01,Military Academy in Östersund
Jönköping Garrison,Jönköping,1898-01-01,Jönköping Regiment
Uppsala Garrison,Uppsala,1901-01-01,Swedish Armed Forces School for Secondary Education
Östersund Garrison,Östersund,1893-01-01,Army Motor School
Vaxholm Garrison,Vaxholm,1906-01-01,1st Amphibious Regiment
Uppsala Garrison,Uppsala,1901-01-01,Uppland Regiment
Östersund Garrison,Östersund,1893-01-01,Jämtland Ranger Regiment
Uppsala Garrison,Uppsala,1901-01-01,Uppland Regiment
Skövde Garrison,Skövde,1905-01-01,West Army Division
Kristianstad Garrison,Kristianstad,1794-01-01,1st Army Division
