col0,col1,col2
Conceyu Xoven,1993-01-01,Leonese regionalism
Unió de Joves,1932-01-01,Catalan nationalism
New Generations of the People's Party of Spain,1989-01-20,centre-right
Vrijzinnig Democratische Jongeren Organisatie,1923-12-16,social liberalism
Young Pioneer Corps,1946-06-06,Juche
Union of Lebanese Democratic Youth,1970-01-01,left-wing
Greek Communist Youth – Rigas Feraios,1967-01-01,New Left
Joventuts Revolucionàries Catalanes,1972-06-01,socialism
Coordinadora d'Assemblees de Joves de l'Esquerra Independentista,2002-01-01,socialism
Collectives of Young Communists – Communist Youth,1982-01-01,Marxism
Young Communists,1995-01-01,Marxism
Assemblees de Joves per la Unitat Popular,2015-12-28,feminism
Arran,2012-07-14,feminism
la Forja,2018-02-04,feminism
Meretz Youth,1992-01-01,feminism
Young Guard of United Russia,2000-04-27,conservatism
Fascist University Groups,1920-01-01,fascism
Nationalist Youth of Catalonia,1980-04-25,liberalism
Libertarian Youths of Catalonia,1934-01-01,anarchism
Communist Youth of Catalonia,1970-01-01,communism
