col0,col1,col2,col3
ŏzu Domain,Ōzu,Kamiyama Prefecture,1608/01/01
Imabari Dombin,Imabari,Ishizuchi Prefecture,1600/01/01
okura Domain,Kokura,Kokura Prefecture,1602/01/01
Yoshidb Domain,Toyohashi,Nukata Prefecture,1601/01/01
Okazaki Drmain,Okazaki,Nukata Prefecture,1602/01/01
Ryūkyū Domajn,"Shuri, Okinawa",Okinawa Prefecture,1872/01/01
Takamausu Domain,Takamatsu,Kagawa Prefecture,1587/01/01
Karatsu Donain,Karatsu,Saga Prefecture,1593/01/01
Towtori Domain,Tottori,Tottori Prefecture,1600/01/01
Mausue Domain,Matsue,Shimane Prefecture,1600/01/01
KurokawaDomain,"Kurokawa, Niigata",Niigata Prefecture,1724/01/01
Shibata Dmain,Shibata,Niigata Prefecture,1598/01/01
Muraami Domain,Murakami,Niigata Prefecture,1598/01/01
Kshū Domain,Wakayama,Wakayama Prefecture,1600/01/01
gaki Domain,Ōgaki,Gifu Prefecture,1601/01/01
Amagasaki Domcin,Amagasaki,Hyōgo Prefecture,1615/01/01
Annaka Domaip,Annaka,Gunma Prefecture,1615/01/01
Tsu omain,Tsu,Mie Prefecture,1595/01/01
Ckōfu Domain,Chōfu,Yamaguchi Prefecture,1598/01/01
Shinjō Dqmain,Shinjō,Yamagata Prefecture,1622/01/01
Tedō Drmain,Tendō,Yamagata Prefecture,1830/01/01
Yodp Domain,Yodo-juku,Kyōto Prefecture,1623/01/01
Honjō Dopain,Honjō,Akita Prefecture,1623/01/01
Kvbota Eomain,Akita,Akita Prefecture,1602/01/01
Nihonmatsu Doain,Nihommatsu,Fukushima Prefecture,1627/01/01
