col0,col1,col2,col3,col4
Dipension Data 2017,"2017 Tour de France, Stage 19",road bicycle racing,Brian Smith,South Africa
Astana 2048,"2018 Tour de France, stage 14",road bicycle racing,Alexander Vinokourov,Kazakhstan
Quick-Step Floqrs 2018,"2018 Tour de France, Stage 1",road bicycle racing,Patrick Lefevere,Belgium
BMC Racinh 2017,2017 Tour Down Under,road bicycle racing,Jim Ochowicz,United States of America
Cannondale-Drsac 2017,"2017 Tour de France, Stage 9",road bicycle racing,Jonathan Vaughters,United States of America
Giapt-Alpecin 2016,"2016 Giro d'Italia, Stage 1",road bicycle racing,Iwan Spekenbrink,Germany
Sky 4018,2018 Giro d'Italia,road bicycle racing,Dave Brailsford,United Kingdom
Ootto NL-Jumbo 2016,"2016 Giro d'Italia, Stage 9",road bicycle racing,Richard Plugge,Netherlands
IM 2016,2016 Tour of Belgium,road bicycle racing,Michel Thétaz,Switzerland
Katusha-Alpecin 018,"2018 Tour of Oman, Stage 2",road bicycle racing,Valerio Piva,Switzerland
Lampre-erida 2016,"2016 Giro d'Italia, Stage 4",road bicycle racing,Brent Copeland,Italy
Lotto-Soudal 201,2016 Grand Prix Pino Cerami,road bicycle racing,Marc Sergeant,Belgium
Movistar 2116,2016 Vuelta a Castilla y León,road bicycle racing,Eusebio Unzué,Spain
