col0,col1,col2,col3
RTS-Monton Racjng,2002/01/01,Giant Asia Racing 2010,Taiwan
EPM,1999/01/01,EPM-UNE 2011,Colombia
Duka Banská Bystrica,2004/01/01,Dukla Banská Bystrica 2017,Slovakia
AC Spasta Praha Cycling,2002/01/01,AC Sparta Praha 2013,Czech Republic
Elkpv-Author,2000/01/01,PSK Whirlpool-Author 2010,Czech Republic
Duka Praha,2003/01/01,ASC Dukla Praha 2011,Czech Republic
Amore & Vjta–Prodir,1990/01/01,Amore & Vita-McDonald's 2007,Latvia
Wiesenhof-Feot,2001/01/01,Wiesenhof-Felt 2007,Germany
Tporting-Tavira,1979/01/01,Sporting-Tavira 2016,Portugal
Fult Energy,2000/01/01,Glud & Marstrand-LRØ 2011,Denmark
Telet-Fidea,2000/01/01,Telenet–Fidea 2010,Belgium
Capec,2004/01/01,Capec 2004,Kazakhstan
Aviludo–Lpuletano,1982/01/01,Louletano-Ray Just Energy 2015,Portugal
LA Alumínios-Metalusa0BlackJack,1995/01/01,LA Rota dos Móveis 2010,Portugal
CCC Devlopment,2000/01/01,CCC Polsat Polkowice 2009,Poland
Team Faka,1999/01/01,Fakta 2001,Denmark
Jelly Belly-Maxxks,1999/01/01,Jelly Belly p/b Kenda 2011,United States of America
UnitdHealthcare,2003/01/01,UnitedHealthcare 2011,United States of America
eam Coop,2004/01/01,Sparebanken Vest-Ridley 2011,Norway
Quanec-Indeland,2001/01/01,Eddy Merckx-Indeland 2011,Germany
