col0,col1,col2
Bingöl University,13384,788
Sciences Po,14000,3275
Beuth University of Applied Sciences Berlin,12817,461
University of Ulm,10747,3540
Karlsruhe University of Applied Sciences,8371,488
University of Córdoba,21000,1900
Hochschule für Musik und Theater Hamburg,1252,270
University of Hohenheim,9283,2066
Freiberg University of Mining and Technology,4927,1789
University of Paderborn,20316,2425
University of Vigo,20826,2080
Hochschule für Musik und Theater München,1033,400
University of Khartoum,16800,850
University of Augsburg,20467,3878
Academy of Fine Arts Münster,332,45
University of Salerno,35537,2001
Selçuk University,85283,3900
University of Applied Sciences Bochum,938,140
Hochschule für Gestaltung Offenbach,644,108
Rottenburg University of Applied Forest Sciences,1000,110
Hochschule der Bildenden Künste Saar,397,53
Hochschule Weihenstephan-Triesdorf,6407,652
Rhine-Waal University of Applied Sciences,5000,80
Merseburg University of Applied Sciences,2727,321
Magdeburg-Stendal University of Applied Sciences,2200,126
University of Applied Sciences Koblenz,9145,445
THI - Technical University of  Applied Sciences in Ingolstadt,6000,450
Bochum University of Applied Sciences,6047,475
Amberg Institute for Energy Technology,3500,248
Hacettepe University,50000,3495
Aschaffenburg University of Applied Sciences,2867,298
Hamm-Lippstadt University of Applied Sciences,4500,344
University of Applied Sciences,2692,160
Loughborough University,16557,2860
Hochschule Stralsund,2453,240
Schmalkalden University of Applied Sciences,2836,227
Fachhochschule Lübeck,4339,441
Fachhochschule Kiel,7772,466
FH Aachen,13671,930
University of Applied Sciences Jena,4702,436
New Mexico State University,18500,1200
Dortmund University of Applied Sciences and Arts,13559,749
Baden-Württemberg Cooperative State University,34390,2004
South Westphalia University of Applied Sciences,14017,838
