col0,col1,col2
California College of the Arts,Frederick Meyer,United States of America
International Center of Photography,Cornell Capa,United States of America
Real Academia de Bellas Artes de San Fernando,Ferdinand VI of Spain,Spain
Real Academia de Bellas Artes de San Carlos de Valencia,Charles III of Spain,Spain
NSCAD University,Anna Leonowens,Canada
Atelier school of Ants Laikmaa,Ants Laikmaa,Estonia
Byam Shaw School of Art,Byam Shaw,United Kingdom
Visual Arts Center of Richmond,Elisabeth Scott Bocock,United States of America
The High School of Music & Art,Fiorello H. La Guardia,United States of America
Escuela de Bellas Artes de Barcelona,Junta y Consulado de Comercio,Spain
École des beaux-arts de Québec,Government of Quebec,Canada
Geographical Art School,Heinrich Berghaus,Kingdom of Prussia
Macedonian Academy of Sciences and Arts,Assembly of North Macedonia,North Macedonia
École Duperré,Élisa Lemonnier,France
Fresnoy,Alain Fleischer,France
École Estienne,Abel Hovelacque,France
Konstfack,Nils Månsson Mandelgren,Sweden
La Cambre,Henry Van de Velde,Belgium
Famous Artists School,Albert Dorne,United States of America
