col0,col1,col2,col3
Chaospott,2010-09-15,Essen,Erfa-Kreis
Makerspace Bonn,2018-03-03,Bad Godesberg,Makerspace
see-base,2015-09-01,Überlingen,hackerspace
ACME Labs,2019-03-23,Bielefeld,hackerspace
Z-Labor,2015-09-20,Zwickau,hackerspace
Coredump,2013-08-26,Canton of St. Gallen,hackerspace
Polytechnischer Werkraum,2014-05-23,Zittau,hackerspace
Chaostreff Flensburg,2015-01-01,Flensburg,hackerspace
Makerspace Bonn,2018-03-03,Bad Godesberg,hackerspace
CoMakingSpace,2017-08-08,Heidelberg,hackerspace
Heart of Code,2016-01-01,Berlin,hackerspace
Segmentation Vault,2017-01-01,St. Pölten,hackerspace
IT-Syndikat,2010-10-01,Innsbruck,hackerspace
Krautspace,2012-12-01,Jena,hackerspace
