col0,col1,col2
Halkbank Ankara,volleyball,Ankara
İstanbul Büyükşehir Belediyesi (volleyball team),volleyball,Istanbul
Zamalek SC,volleyball,Cairo
Al Ahly SC,volleyball,Cairo
London Polonia,association football,London
Pamvohaikos V.C.,volleyball,Velo-Vocha Municipality
Niki Amaroussiou,volleyball,North Athens Regional Unit
Indios de Mayagüez,volleyball,Mayagüez
Illinois Fighting Illini women's volleyball,volleyball,Champaign
Michigan Wolverines women's volleyball,volleyball,Ann Arbor
Neruda Volley,volleyball,Bronzolo
O.K.A. Arkadi,athletics,Rethymno Prefecture
Sichuan University Women's Volleyball Club,volleyball,Ziyang
Çanakkale Belediyespor Women's Volleyball Team,volleyball,Çanakkale
Ethnikos Alexandroupolis V.C.,volleyball,Alexandroupoli
Oregon Ducks women's volleyball,volleyball,Eugene
SCM U Craiova,volleyball,Craiova
A.S. Koroivos Amaliadas,basketball,Amaliada
Aluron Virtu Warta Zawiercie,volleyball,Zawiercie
Azzurra Volley San Casciano,volleyball,San Casciano in Val di Pesa
Liaoning Volleyball,volleyball,Liaoyang
Missouri Tigers women's volleyball,volleyball,Columbia
UC Irvine Anteaters men's volleyball,volleyball,Irvine
Obiettivo Risarcimento Volley,volleyball,Villaverla
Volley Towers,volleyball,Breganze
Trabzon İdmanocağı,volleyball,Trabzon
Volley Segrate 1978,volleyball,Segrate
LSU Lady Tigers volleyball,volleyball,Baton Rouge
New Volley Libertas,volleyball,Aversa
Texas–Arlington Mavericks volleyball,volleyball,Arlington
Volley Airone Tortolì,volleyball,Tortolì
Pallavolo Hermaea,volleyball,Olbia
Pallavolo Piacentina,volleyball,Piacenza
Shanghai Volleyball Club,volleyball,Shanghai
Nuova San Giorgio Pallavolo Sassuolo,volleyball,Sassuolo
Beng Rovigo Volley,volleyball,Rovigo
Unione Sportiva ProVictoria Pallavolo Monza,volleyball,Monza
Halkbank Ankara,volleyball,Ankara
Trentino Rosa,volleyball,Trento
VolAlto Caserta,volleyball,Caserta
Bangkok Glass VC,volleyball,Bangkok
A.E.K. Athens V.C.,volleyball,Athens
Power Volley Milano,volleyball,Milan
VK UP Olomouc,volleyball,Lazce
Castêlo da Maia Ginásio Clube,volleyball,Maia
