col0,col1,col2
Aly & AJ,Torrance,AJ Michalka
t.A.T.u.,Moscow,Lena Katina
Roxette,Halmstad,Marie Fredriksson
Eurythmics,Sunderland,Annie Lennox
Marbles,London,Graham Bonnet
Modern Talking,Germany,Dieter Bohlen
Mattafix,London,Marlon Roudette
Ell & Nikki,Baku,Eldar Qasımov
Simon & Garfunkel,United States of America,Paul Simon
Buckner & Garcia,Akron,Buckner
Audio Two,New York City,DJ Gizmo
Seals and Crofts,Los Angeles,Seals
JVG,Helsinki,VilleGalle
Icona Pop,Stockholm,Caroline Hjelt
Azúcar Moreno,Spain,Toñi Salazar
Brooks & Dunn,Nashville,Kix Brooks
Boy Meets Girl,Seattle,George Merrill
Bomshel,Nashville,Buffy Lawson
Swing Out Sister,Manchester,Andy Connell
Death from Above 1979,Toronto,Sebastien Grainger
