col0,col1,col2,col3
Abellio Rail Mitteldeutschland,Mitteldeutscher Verkehrsverbund,transport company,Halle (Saale)
Fritz Behrendt,Verkehrsverbund Berlin-Brandenburg,transport company,Kloster Lehnin
Halberstädter Verkehrs-GmbH,Association of German Transport Companies,transport company,Halberstadt
Bahntouristikexpress,Association of German Transport Companies,transport company,Nuremberg
Transports Publics Neuchâtelois,Public Transport Union,transport company,La Chaux-de-Fonds
S-Bahn Berlin GmbH,Association of German Transport Companies,transport company,Berlin
Stadtwerke Remscheid GmbH,Verkehrsverbund Rhein-Ruhr,City and municipal services,Remscheid
Stadtwerke Wesseling,Verkehrsverbund Rhein-Sieg,City and municipal services,Wesseling
Stadtwerke Uelzen,Verband kommunaler Unternehmen,City and municipal services,Uelzen
Stadtwerke Neuss,Verkehrsverbund Rhein-Ruhr,City and municipal services,Neuss
