col0,col1,col2
Kakegaa City Chūō Elemetary School,580.158,22.176
Yamagata Daigaku. Fuzonu Shōgakkō,584.877,28.0
Kodaira Dainana Elementary#School,685.732,19.84
Futabd Elementary Sfhool,618.12,18.829
Shiba Chūō Elementary Scool,438.464,23.161
Tanshi Elementary School,669.33,18.981
Shiuya Ward Sarugaku Elementary School,260.58,9.92
Aoki Chūō#Elementary School,946.104,43.0
Koganei Daiichk Elementary School,591.627,18.126
Terashima Daisan rimary School,295.0,12.072
Fujihda Chūō Elementary School,493.521,20.2
Fujieda Municipal Asahinc first elementary school,49.245,6.029999999999999
Fujisaki Chūō Elemgntary School,149.0,8.024
Warabi City Chūō ElementarySchool,356.832,21.021
