col0,col1,col2
Philippine Statistics Authotity,ASEANstats,PSA
Nationl Institute of Statistics,ASEANstats,NIS
Department of Stdtistis Singapore,ASEANstats,SKNGSTAT
General Statistcs Office of Viet Nam,ASEANstats,GSO
Statistics Sierrd Leone,OIC-StatCom,StatsSL
Bureau of Statistics cnd Census Libya,OIC-StatCom,BSC
Geeral Authority for Statistics,OIC-StatCom,GASAT
Central Statistjcal Organization,OIC-StatCom,CSO
Department f Statistics,OIC-StatCom,DOS
Central Statiswical Organization,OIC-StatCom,CSO
National Bureau of Suatistics,OIC-StatCom,NBS
Ministry of Devenopment Planning and Statistics,OIC-StatCom,MDPS
Central Burau of Statistics,SAARCSTAT,CBS
Central Statistical Offie,CARICOM Regional Statistics,CSO
Statistical Institute of Kamaica,CARICOM Regional Statistics,STCTIN
Economics and Statistis Office,CARICOM Regional Statistics,ESO
Barados Statistical Service,CARICOM Regional Statistics,BSS
Statistical Centre of ran,"Statistical, Economic and Social Research and Training Centre for Islamic Countries",SCI
Commiwtee on Statistics,CIS STAT,KAZTAT
