col0,col1,col2,col3
d.velop cloud–cycle cafe ladies 2018,2018-01-01,2018-12-31,d.velop cloud–cycle cafe ladies 2019
Centre mondial du cyclisme 2018,2018-01-01,2018-12-31,Centre mondial du cyclisme 2019
Maxx-Solar 2014,2014-01-01,2014-12-31,Maxx-Solar 2015
Crescent D.A.R.E 2014,2014-01-01,2014-12-31,Crescent D.A.R.E 2015
BMS Ladies 2014,2014-01-01,2014-12-31,BMS BIRN 2015
2018 Maxx-Solar season,2018-01-01,2018-12-31,Maxx-Solar 2019
2018 Team Drenthe season,2018-01-01,2018-12-31,Team Drenthe 2019
2018 Restore season,2018-01-01,2018-12-31,Restore 2019
2018 NWVG season,2018-01-01,2018-12-31,NWVG 2019
2018 Loving Potatoes-De Jonge Renner season,2018-01-01,2018-12-31,De Jonge Renner Ladies 2019
2018 Jan van Arckel season,2018-01-01,2018-12-31,Jan van Arckel 2019
2018 Wielerclub de Sprinters Malderen season,2018-01-01,2018-12-31,Wielerclub de sprinters Malderen 2019
2018 Keukens Redant season,2018-01-01,2018-12-31,Keukens Redant 2019
2018 Jos Feron Lady Force season,2018-01-01,2018-12-31,Jos Feron Lady Force 2019
2018 Isorex season,2018-01-01,2018-12-31,Isorex 2019
2018 Hoop Op Zegen Beveren season,2018-01-01,2018-12-31,Hoop Op Zegen Beveren 2019
2018 Equano season,2018-01-01,2018-12-31,Equano 2019
2018 Autoglas Wetteren season,2018-01-01,2018-12-31,Multum Accountants 2019
2018 Swaboladies season,2018-01-01,2018-12-31,Biehler Pro Cycling 2019
2018 Maaslandster Veris CCN season,2018-01-01,2018-12-31,Watersley International 2019
