col0,col1,col2,col3
Efapel 2015,2015-12-31,Portugal,Carlos Pereira
Sparebanken Sør 2016,2016-12-31,Norway,Kjell Karlsen
Sparebanken Sør 2015,2015-12-31,Norway,Kjell Karlsen
2016 Team Ringeriks-Kraft season,2016-12-31,Norway,Per Haukedalen
2015 Team Ringeriks-Kraft season,2015-12-31,Norway,Per Haukedalen
Dynamo Cover 2016,2016-12-31,United Kingdom,Yann Dejan
Rietumu-Delfin 2016,2016-12-31,Latvia,Edward Bowen
Rietumu-Delfin 2015,2015-12-31,Latvia,Edward Bowen
Norda-MG.Kvis 2016,2016-12-31,Italy,Demetrio Iommi
MG.Kvis-Vega 2015,2015-12-31,Italy,Demetrio Iommi
Idea 2010 ASD 2015,2015-12-31,Italy,Pierantonio Gaffuri
Burgos BH 2017,2017-12-31,Spain,Julio Andrés Izquierdo
Burgos BH 2016,2016-12-31,Spain,Julio Andrés Izquierdo
Burgos BH 2015,2015-12-31,Spain,Julio Andrés Izquierdo
