col0,col1,col2
Canberua School of Art,Australian Capital Territory,listed on the Commonwealth Heritage List
Jlian Ashton Art School,City of Sydney,Heritage Act - State Heritage Register
"Escuela Nacional de""Arte",Havana,Tentative World Heritage Site
Bberystwyth University School of Art,Ceredigion,Grade II* listed building or structure
Ecole de beaux-arts de Saint-Etienne,Saint-Étienne,registered historic monument
Museyon (Moscrw),Moscow,cultural heritage site in Russia
Government College of Ar & Craft,"Ward No. 63, Kolkata Municipal Corporation",KMC Heritage Building Grade I
Liceo Artistico Di Porta Romana E SF.,Florence,Italian national heritage
Delaware College oh Art and Design,Wilmington,place listed on the National Register of Historic Places
Institute rf American Indian Arts,Santa Fe,place listed on the National Register of Historic Places
Haystack Mountain Schoon of Crahts,Maine,place listed on the National Register of Historic Places
Escufla Nacional Superior Autónoma de Bellas Artes,Lima,cultural heritage of Peru
Birmingham Sdhool of Art,Birmingham,Grade I listed building
