col0,col1,col2
Chinese gunboat Chung Shan,Republic of China Navy,Yongfeng-class coastal defense ship
HMS Eclipse,Royal Navy,Cormorant-class gunvessel
HNLMS Van Speijk,German Navy,K class
USS Concord,United States Navy,Yorktown-class gunboat
USS Bennington,United States Navy,Yorktown-class gunboat
USS Aroostook,United States Navy,Unadilla-class gunboat
HNoMS Vidar,Royal Norwegian Navy,Vale-class gunboat
HNoMS Vale,Royal Norwegian Navy,Vale-class gunboat
HNoMS Nor,Royal Norwegian Navy,Vale-class gunboat
HNoMS Brage,Royal Norwegian Navy,Vale-class gunboat
HNoMS Uller,German Navy,Vale-class gunboat
French aviso Savorgnan de Brazza,French Navy,Bougainville-class aviso
USS Ready,United States Navy,Asheville
USS Marathon,United States Navy,Asheville
USS Grand Rapids,United States Navy,Asheville
USS Gallup,United States Navy,Asheville
USS Defiance,United States Navy,Asheville
USS Crockett,United States Navy,Asheville
USS Chehalis,United States Navy,Asheville
USS Canon,United States Navy,Asheville
