col0,col1,col2
33 Mountain Infantry Division Acqui,Royal Italian Army,World War II
32 Infantry Division Marche,Royal Italian Army,World War II
30 Infantry Division Sabauda,Royal Italian Army,World War II
"2nd Division ""Littorio""",Royal Italian Army,World War II
2 Cavalry Division Emanuele Filiberto Testa di Ferro,Royal Italian Army,World War II
26 Mountain Infantry Division Assietta,Royal Italian Army,World War II
25 Motorised Division Bologna,Royal Italian Army,World War II
23 Infantry Division Ferrara,Royal Italian Army,World War II
1 Alpine Division Taurinense,Royal Italian Army,World War II
1st Blackshirt Division,Royal Italian Army,World War II
1 Cavalry Division Eugenio di Savoia,Royal Italian Army,World War II
19 Infantry Division Venezia,Royal Italian Army,World War II
18 Infantry Division Messina,Royal Italian Army,World War II
17 Motorised Division Pavia,Royal Italian Army,World War II
16 Motorised Division Pistoia,Royal Italian Army,World War II
156 Infantry Division Vicenza,Royal Italian Army,World War II
153 Infantry Division Macerata,Royal Italian Army,World War II
152 Infantry Division Piceno,Royal Italian Army,World War II
136 Infantry Division Giovani Fascisti,Royal Italian Army,World War II
11 Infantry Division Brennero,Royal Italian Army,World War II
