col0,col1,col2,col3
Takata Corporation,48775,Japan,Joyson Safety Systems
Nippon Steel,52205,Japan,Nippon Steel & Sumitomo Metal
Takata Corporation,35000,Japan,Joyson Safety Systems
Agrofert,32730,Czech Republic,SynBiol
General Mills,35000,United States of America,Darden Restaurants
Fiat S.p.A.,193348,Italy,Fiat Chrysler Automobiles (Italy)
Hewlett-Packard,302000,United States of America,Hewlett Packard Enterprise
Fiat S.p.A.,193348,Italy,Fiat Chrysler Automobiles
Lucas Industries,92000,United Kingdom,LucasVarity
TNT N.V.,159000,Netherlands,PostNL
Total S.A.,100000,France,Alon USA
