col0,col1,col2
National Aquarium,Aurelia aurita,Association of Zoos and Aquariums
John Ball Zoo,lion,Association of Zoos and Aquariums
Tiergarten Schönbrunn,polar bear,European Association of Zoos and Aquaria
Edinburgh Zoo,lion,The Lemur Conservation Association
Bristol Zoo,lion,The Lemur Conservation Association
Kansas City Zoo,yellow-backed duiker,Association of Zoos and Aquariums
Greensboro Science Center,nine-banded armadillo,American Alliance of Museums
Tennessee Aquarium,Galeocerdo cuvier,Association of Zoos and Aquariums
Adelaide Zoo,lion,World Association of Zoos and Aquariums
La Palmyre Zoo,polar bear,The Lemur Conservation Association
