col0,col1,col2
Great Basin National Park,White Pine County,International Dark Sky Park
Bryce Canyon National Park,Kane County,International Dark Sky Park
Black Canyon of the Gunnison National Park,Colorado,International Dark Sky Park
Canyonlands National Park,Utah,International Dark Sky Park
Joshua Tree National Park,California,International Dark Sky Park
Death Valley National Park,California,International Dark Sky Park
Wrangell–St. Elias National Park and Preserve,Yakutat,part of World Heritage Site
Glacier Bay National Park and Preserve,Alaska,part of World Heritage Site
Gateway Arch National Park,St. Louis,place listed on the National Register of Historic Places
White Sands National Park,Doña Ana County,Tentative World Heritage Site
Big Bend National Park,Brewster County,Tentative World Heritage Site
Petrified Forest National Park,Arizona,Tentative World Heritage Site
Congaree National Park,Richland County,National Natural Landmark
Great Sand Dunes National Park and Preserve,Colorado,National Natural Landmark
Dry Tortugas National Park,Monroe County,National Historic Landmark
Mount Rainier National Park,Pierce County,National Historic Landmark
Hawaiʻi Volcanoes National Park,Hawaii County,UNESCO World Heritage Site
