col0,col1,col2,col3
Reamonn,Reamonn discography,1999-01-01,Template:Reamonn
Frankie Goes to Hollywood,Frankie Goes to Hollywood discography,1980-01-01,Template:Frankie Goes to Hollywood
Travis,Travis discography,1990-01-01,Template:Travis
Soulfly,Soulfly discography,1997-01-01,Template:Soulfly
Eluveitie,Eluveitie discography,2002-01-01,Template:Eluveitie
Dimmu Borgir,Dimmu Borgir discography,1993-01-01,Template:Dimmu Borgir
Dark Tranquillity,Dark Tranquillity discography,1989-01-01,Template:Dark Tranquillity
HIM,HIM discography,1991-01-01,Template:HIM
The Smiths,The Smiths discography,1982-01-01,Template:The Smiths
The Smashing Pumpkins,The Smashing Pumpkins discography,1988-01-01,Template:The Smashing Pumpkins
Kreator,Kreator discography,1982-01-01,Template:Kreator
Within Temptation,Within Temptation discography,1996-01-01,Template:Within Temptation
Uriah Heep,Uriah Heep discography,1969-01-01,Template:Uriah Heep
The Stone Roses,The Stone Roses discography,1983-01-01,Template:The Stone Roses
The Clash,The Clash discography,1976-01-01,Template:The Clash
Soundgarden,Soundgarden discography,1984-01-01,Template:Soundgarden
Scorpions,Scorpions discography,1965-01-01,Template:Scorpions
Red Hot Chili Peppers,Red Hot Chili Peppers discography,1983-01-01,Template:Red Hot Chili Peppers
Rage Against the Machine,Rage Against the Machine discography,1991-01-01,Template:Rage Against the Machine
R.E.M.,R.E.M. discography,1980-01-01,Template:R.E.M.
